#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DY_Discovery1
#Serial Number: SN:210244704387
#Date Time: 2025-05-09 16:00:38.440
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Math 1: Function: (abs(C1) - C2)/5*100

#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 бу
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 бу

Time (s)	Channel 1 (V)	Channel 2 (V)	Math 1 (V)
-0.01114583333333333	1.782433678459866	1.790992437175568	-0.1711751743140333
-0.01113958333333333	1.778908702994293	1.787455458215633	-0.1709351044268148
-0.01113333333333333	1.768333776597573	1.776844521335831	-0.1702148947651594
-0.01112708333333333	1.75423387473528	1.762696605496094	-0.1692546152162855
-0.01112083333333333	1.74365894833856	1.755622647576226	-0.2392739847533143
-0.01111458333333333	1.73308402194184	1.745011710696423	-0.2385537750916588
-0.01110833333333333	1.722509095545121	1.734400773816621	-0.2378335654300034
-0.01110208333333333	1.718984120079547	1.727326815896753	-0.1668539163441007
-0.01109583333333333	1.708409193682828	1.720252857976884	-0.2368732858811296
-0.01108958333333333	1.697834267286108	1.706104942137147	-0.1654134970207899
-0.01108333333333333	1.687259340889388	1.699030984217279	-0.2354328665578187
-0.01107708333333333	1.676684414492668	1.688420047337477	-0.2347126568961633
-0.01107083333333333	1.673159439027095	1.684883068377542	-0.2344725870089448
-0.01106458333333333	1.662584512630375	1.67427213149774	-0.2337523773472893
-0.01105833333333333	1.652009586233656	1.663661194617937	-0.233032167685634
-0.01105208333333333	1.641434659836936	1.653050257738135	-0.2323119580239785
-0.01104583333333333	1.630859733440216	1.635365362938464	-0.09011258996495464
-0.01103958333333333	1.620284807043496	1.63182838397853	-0.2308715387006677
-0.01103333333333333	1.61323485611235	1.624754426058661	-0.2303913989262307
-0.01102708333333333	1.606184905181203	1.614143489178859	-0.1591716799531095
-0.01102083333333333	1.595609978784484	1.599995573339122	-0.08771189109277433
-0.01101458333333333	1.585035052387764	1.596458594379188	-0.228470839828483
-0.01100833333333333	1.567410175059898	1.582310678539451	-0.2980100695910748
-0.01100208333333333	1.563885199594324	1.575236720619583	-0.2270304205051721
-0.01099583333333333	1.553310273197605	1.568162762699715	-0.2970497900422053
-0.01098958333333333	1.546260322266458	1.554014846859978	-0.1550904918703955
-0.01098333333333333	1.532160420404165	1.54694088894011	-0.2956093707188945
-0.01097708333333333	1.521585494007445	1.536329952060307	-0.2948891610572346
-0.01097083333333333	1.514535543076299	1.525719015180505	-0.2236694420841179
-0.01096458333333333	1.507485592145152	1.52218203622057	-0.2939288815083652
-0.01095833333333333	1.493385690282859	1.511571099340768	-0.3637081811581711
-0.01095208333333333	1.482810763886139	1.497423183501031	-0.2922483922978358
-0.01094583333333333	1.479285788420566	1.486812246621229	-0.1505291640132445
-0.01093958333333333	1.465185886558273	1.476201309741426	-0.2203084636630592
-0.01093333333333333	1.4616609110927	1.469127351821558	-0.1493288145771565
-0.01092708333333333	1.45108598469598	1.46205339390169	-0.2193481841141853
-0.01092083333333333	1.44051105829926	1.451442457021887	-0.2186279744525299
-0.01091458333333333	1.429936131902541	1.440831520142084	-0.2179077647908745
-0.01090833333333333	1.419361205505821	1.426683604302348	-0.1464479759305348
-0.01090208333333333	1.408786279109101	1.423146625342414	-0.2872069246662479
-0.01089583333333333	1.401736328177955	1.416072667422545	-0.2867267848918109
-0.01088958333333333	1.391161401781235	1.401924751582809	-0.2152669960314757
-0.01088333333333333	1.380586475384515	1.391313814703006	-0.2145467863698158
-0.01087708333333333	1.370011548987795	1.384239856783138	-0.2845661559068446
-0.01087083333333333	1.359436622591076	1.366554961983467	-0.1423667878478208
-0.01086458333333333	1.352386671659929	1.363017983023532	-0.2126262272720681
-0.01085833333333333	1.345336720728783	1.359481004063599	-0.2828856666963198
-0.01085208333333333	1.334761794332063	1.345333088223862	-0.2114258778359757
-0.01084583333333333	1.32066189246977	1.334722151344059	-0.281205177485786
-0.01083958333333333	1.31008696607305	1.324111214464257	-0.2804849678241306
-0.01083333333333333	1.303037015141904	1.313500277584454	-0.2092652488510138
-0.01082708333333333	1.29951203967633	1.306426319664586	-0.1382855997651111
-0.01082083333333333	1.288937113279611	1.299352361744717	-0.2083049693021355
-0.01081458333333333	1.274837211417318	1.285204445904981	-0.2073446897532616
-0.01080833333333333	1.260737309555024	1.271056530065244	-0.2063844102043922
-0.01080208333333333	1.253687358623878	1.26751955110531	-0.276643849628635
-0.01079583333333333	1.250162383158305	1.256908614225507	-0.1349246213440525
-0.01078958333333333	1.239587456761585	1.249834656305639	-0.2049439908810813
-0.01078333333333333	1.229012530364865	1.239223719425836	-0.2042237812194214
-0.01077708333333333	1.218437603968145	1.232149761505968	-0.2742431507564547
-0.01077083333333333	1.207862677571426	1.218001845666231	-0.2027833618961106
-0.01076458333333333	1.197287751174706	1.207390908786429	-0.2020631522344596
-0.01075833333333333	1.186712824777986	1.203853929826495	-0.3428221009701682
-0.01075208333333333	1.183187849312413	1.193242992946692	-0.2011028726855857
-0.01074583333333333	1.16908794745012	1.18263205606689	-0.270882172335396
-0.01073958333333333	1.154988045587827	1.175558098147021	-0.4114010511838861
-0.01073333333333333	1.14793809465668	1.161410182307285	-0.2694417530120852
-0.01072708333333333	1.137363168259961	1.150799245427482	-0.2687215433504297
-0.01072083333333333	1.133838192794387	1.14018830854768	-0.1270023150658428
-0.01071458333333333	1.119738290932094	1.133114350627811	-0.2675211939143374
-0.01070833333333333	1.105638389069801	1.122503413748009	-0.3373004935641477
-0.01070208333333333	1.098588438138655	1.111892476868206	-0.2660807745910265
-0.01069583333333333	1.091538487207508	1.101281539988404	-0.1948610556179053
-0.01068958333333333	1.080963560810789	1.090670603108601	-0.1941408459562499
-0.01068333333333333	1.070388634414069	1.087133624148667	-0.334899794691963
-0.01067708333333333	1.059813708017349	1.069448729348996	-0.1927004266329435
-0.01067083333333333	1.049238781620629	1.062374771429128	-0.2627197961699679
-0.01066458333333333	1.035138879758336	1.051763834549325	-0.3324990958197782
-0.01065833333333333	1.02808892882719	1.041152897669523	-0.261279376846657
-0.01065208333333333	1.024563953361617	1.037615918709589	-0.2610393069594386
-0.01064583333333333	1.013989026964897	1.027004981829786	-0.2603190972977876
-0.01063958333333333	1.003414100568177	1.016394044949984	-0.2595988876361277
-0.01063333333333333	0.9963641496370306	1.005783108070181	-0.188379168663011
-0.01062708333333333	0.9787392723091642	0.9916351922304443	-0.2579183984256006
